Cluster, Domain, Lof, DomianType
Cluster 0, queclocator.com, 1.0574511688505783, -1
Cluster 0, citylms.cn, 1.0591943548913223, -1
Cluster 0, kl001.net, 1.059293783777256, 0
Cluster 0, 70mai.com.cn, 1.0595875507817847, 1
Cluster 0, xidiancd.com, 1.0598849651202524, 1
Cluster 0, taoxixi.com, 1.0604087067364365, -1
Cluster 0, taobao.com, 1.0604298309354827, 0
Cluster 0, xmgxamy.com, 1.060782200208098, 1
Cluster 0, cheweibing.cn, 1.0621162740823018, -1
Cluster 0, ailianlian.com, 1.0623578379142535, 0
Cluster 0, icbc.com.cn, 1.062977906860825, 1
Cluster 0, sogou.com, 1.0667089176622402, 0
Cluster 0, rongtai-china.com, 1.067147767297199, 1
Cluster 0, baoxingtech.com, 1.0675289381546649, -1
Cluster 0, 21com.com, 1.0685980886004676, 1
Cluster 0, weixincall.com, 1.0693056131274146, 1
Cluster 0, smartmidea.net, 1.0711843311326683, -1
Cluster 0, vodofo.com, 1.072429028450479, 1
Cluster 0, carhere.net, 1.077262734819301, 1
Cluster 0, iauto360.cn, 1.077897726120683, -1
Cluster 0, iskyct.com, 1.0796004954728047, 1
Cluster 0, aotie-dtu.cc, 1.080996053381401, -1
Cluster 0, aucmace.com, 1.0840559519573976, 1
Cluster 0, zhizongiot.com, 1.0882580613111983, 1
Cluster 0, shenxiaozhineng.com, 1.0889453470439345, -1
Cluster 0, lannyapp.net, 1.0900388558264722, -1
Cluster 0, ele.me, 1.094723708985358, 0
Cluster 0, qdigo.com, 1.0959647171641502, 1
Cluster 0, ytl-s.com, 1.0974480231971995, -1
Cluster 0, gifshow.com, 1.0974561972028911, 0
Cluster 0, gstarworld.com.cn, 1.099976366011521, 1
Cluster 0, zhhnfgs.cn, 1.1017009979270551, 1
Cluster 0, cootek.com, 1.1065401520622236, -1
Cluster 0, 4008117117.com, 1.107680159267539, 0
Cluster 0, useeasy.cn, 1.1082484464981854, -1
Cluster 0, jchoice.cn, 1.1090369977626353, 1
Cluster 0, oray.net, 1.1154142923357484, -1
Cluster 0, icancontrol.com, 1.1180014987138442, 0
Cluster 0, rywl.cn, 1.1181356292376474, 1
Cluster 0, zenlane.com, 1.1192526764431734, 1
Cluster 0, qcloud.com, 1.1205830423609473, -1
Cluster 0, hedevice.com, 1.1219583500665045, -1
Cluster 0, quick-pass.net, 1.1220027695899502, 1
Cluster 0, supersoco.com, 1.122361582248883, 1
Cluster 0, hiveset.com, 1.123085878829007, 1
Cluster 0, wanmagps.com, 1.1246335961026062, 1
Cluster 0, zuotoujing.net, 1.1247826581923321, -1
Cluster 0, skplanet.com, 1.1259737381313704, -1
Cluster 0, e-powerkeeper.com, 1.126036603403397, -1
Cluster 0, midea.com.cn, 1.1281124197690446, 1
Cluster 0, xj-online.com, 1.1308908558704276, 1
Cluster 0, aliyuncs.com, 1.1312684038921095, 0
Cluster 0, 10ss.net, 1.134150585191358, 1
Cluster 0, klclear.com, 1.1392890400229394, -1
Cluster 0, zillionsource.com, 1.1403734999619162, 1
Cluster 0, jkvending.com, 1.1408088329673158, 1
Cluster 0, weimaqi.net, 1.1440240489648321, 1
Cluster 0, whatsapp.net, 1.1469400961845717, 0
Cluster 0, 8g.cn, 1.1479422400461923, 1
Cluster 0, evcard.vip, 1.147997709819856, -1
Cluster 0, whatsapp.com, 1.1506509555614701, -1
Cluster 0, lechange.cn, 1.1518616986612693, -1
Cluster 0, 50bang.org, 1.162994968836817, 0
Cluster 0, digicert.com, 1.1650033468126313, -1
Cluster 0, googleapis.com, 1.16907327031302, 0
Cluster 0, dropbox.com, 1.1711378020217302, -1
Cluster 0, starcharge.com, 1.174862086173676, 1
Cluster 0, facebook.com, 1.1841510049160018, 0
Cluster 0, uspring.cn, 1.1848291081234819, 1
Cluster 0, fuiou.com, 1.1867673712678588, 1
Cluster 0, happyelements.com, 1.1880976950164803, -1
Cluster 0, uml-tech.com, 1.1883440985197933, 1
Cluster 0, gnss-aide.com, 1.1898029133816435, -1
Cluster 0, bydauto.com.cn, 1.1899728472690607, 1
Cluster 0, line.me, 1.1979271386007264, 0
Cluster 0, zjs.com.cn, 1.1991036749828832, 1
Cluster 0, google.com.hk, 1.201466281186808, -1
Cluster 0, sunlongbus.com, 1.2044015192624886, -1
Cluster 0, cangoonline.net, 1.207514944610303, 1
Cluster 0, bootcss.com, 1.2078897066792524, -1
Cluster 0, 10663030.com, 1.2098858374353252, 1
Cluster 0, ymwlw.com, 1.2101395100663364, 1
Cluster 0, sourcetech.cn, 1.2130523490967418, -1
Cluster 0, cama-e.com, 1.2157483309494037, 1
Cluster 0, tencentclb.com, 1.2180177757306432, -1
Cluster 0, cvnavi.com, 1.2333869341028407, 1
Cluster 0, msftconnecttest.com, 1.2343530960954339, -1
Cluster 0, leyingtt.com, 1.2379178051028996, -1
Cluster 0, jimiagps.com, 1.2429294566237303, -1
Cluster 0, teekart.com, 1.2442723175022985, 1
Cluster 0, wuxianchaobiao.com, 1.2452033226157895, -1
Cluster 0, che08.com, 1.2544757897874803, -1
Cluster 0, didigps.com, 1.260298728273628, 1
Cluster 0, dzdas.net, 1.2639502352806664, -1
Cluster 0, powerpower.net, 1.2680819429334909, -1
Cluster 0, mwee.cn, 1.2762058090547783, 1
Cluster 0, kakao.com, 1.2770879218197642, -1
Cluster 0, nvr-china.com, 1.2805375438153699, -1
Cluster 0, shrongshen.com, 1.2830005992482447, 1
Cluster 0, my-idog.com, 1.2866200664361542, 1
Cluster 0, suianbo.cn, 1.2955759808419975, 1
Cluster 0, e-chong.com, 1.3018292039292443, 1
Cluster 0, lbstec.cn, 1.302051098864697, 1
Cluster 0, cloudapp.net, 1.303566413400961, -1
Cluster 0, g-bos.cn, 1.3057185775229263, -1
Cluster 0, ytimg.com, 1.3278427610000079, -1
Cluster 0, zebred.com, 1.329110055882287, 1
Cluster 0, bd2012.com, 1.3367615236818726, -1
Cluster 0, gwgps.net.cn, 1.338497918282106, -1
Cluster 0, twdk.net, 1.3418263529300207, 1
Cluster 0, co.kr, 1.3463006664809365, -1
Cluster 0, fxftcar.com, 1.3727609044167834, -1
Cluster 0, vrcp51.com, 1.37797024501791, 1
Cluster 0, hbjk.com.cn, 1.3867216893384249, 1
Cluster 0, google.com, 1.3935706446122285, -1
Cluster 0, e-buychina.com, 1.3947589434468362, 1
Cluster 0, solardrv.cn, 1.397134520817171, 1
Cluster 0, fairsense.cn, 1.3999696962524175, 1
Cluster 0, kingsoft-office-service.com, 1.4028915525855674, -1
Cluster 0, aliapp.org, 1.4209598835564288, -1
Cluster 0, tpvms.org, 1.4225247699909496, 1
Cluster 0, ankerjiedian.com, 1.4364608883836865, 1
Cluster 0, qdfaw.com, 1.4380825574284943, -1
Cluster 0, 256178.com, 1.456440452254212, 1
Cluster 0, inhandnetworks.com, 1.4654212145366885, 0
Cluster 0, ihicare.com, 1.4722035267373548, 1
Cluster 0, bldimg.com, 1.4733202093889322, 0
Cluster 0, senergytec.cn, 1.4802103368826445, 1
Cluster 0, pubds.com, 1.4876121368716604, 1
Cluster 0, tempoon.com, 1.4889012417078493, 1
Cluster 0, xlvren.com, 1.5007882798289962, 1
Cluster 0, tango.me, 1.5013008393490375, -1
Cluster 0, evclub.com, 1.5243864734385517, -1
Cluster 0, u-cloud.cn, 1.536624750955799, 1
Cluster 0, hao123.com, 1.5533699527735714, -1
Cluster 0, qfxup.com, 1.5576424466034333, 1
Cluster 0, weekey.cn, 1.5708719489130814, 1
Cluster 0, hxznkj.net, 1.5846305834136465, -1
Cluster 0, weiapp.co, 1.5964510870733235, -1
Cluster 0, haier.net, 1.6202692975805657, 1
Cluster 0, lhzbdvm.com, 1.6338999232554017, -1
Cluster 0, android.com, 1.6444070073126043, -1
Cluster 0, bblbs.net, 1.654091426076056, -1
Cluster 0, emmars.cn, 1.6542381683290102, -1
Cluster 0, akadns.net, 1.6585360559790245, 1
Cluster 0, huidesichuang.com, 1.670806257132164, 1
Cluster 0, chinacloudapp.cn, 1.674415683487728, -1
Cluster 0, time.edu.cn, 1.6748845804697527, -1
Cluster 0, diatiantian.com, 1.6784288809015073, -1
Cluster 0, qiji110.com, 1.6814992279528802, 1
Cluster 0, ebankpos.com.cn, 1.6827035080930237, 1
Cluster 0, qianxun.com, 1.7133042945824652, -1
Cluster 0, intestcar.com.cn, 1.716197199456428, 1
Cluster 0, adups.cn, 1.8165932867931815, -1
Cluster 0, issks.com, 1.8794559256106145, 1
Cluster 0, e22a.com, 1.8851484944700876, -1
Cluster 0, dianping.com, 1.9451196442012244, 0
Cluster 0, gongxiangchongdianbao.org, 1.9651682867054763, -1
Cluster 0, gooncheck.com, 1.9722967446982989, -1
Cluster 0, sf-express.com, 2.0059229121164615, 1
Cluster 0, zhijiaxing.net, 2.0131122062699154, -1
Cluster 0, znv.com, 2.0286757028207614, 1
Cluster 0, googleusercontent.com, 2.0517300125253906, -1
Cluster 0, goodwe-power.com, 2.0593808052254516, -1
Cluster 0, wiselbs.cn, 2.0784729673512907, 0
Cluster 0, viber.com, 2.0845321407676325, -1
Cluster 0, wizarview.cn, 2.1470621615594623, -1
Cluster 0, youtube.com, 2.2145867894111126, -1
Cluster 0, bianlifeng.com, 2.359433913630698, 1
Cluster 0, meituan.com, 2.4163937495674057, 0
Cluster 0, charginghome.net, 2.5222988162470594, -1
Cluster 0, freetis.net, 2.5812754410749172, -1
Cluster 0, qxwz.com, 2.601240844097821, 0
Cluster 0, huiway.net, 3.334987444528678, -1
Cluster 0, xunyou.mobi, 3.49667990735866, -1
Cluster 0, epowerplat.com, 3.6484893311429794, 1
Cluster 0, thingyu.com, 3.9002221389693092, -1
Cluster 0, meibu.net, 3.953983738125647, -1
Cluster 0, tanwan.com, 4.5504817355171845, 0
Cluster 0, ebanma.com, 5.114746197525262, 1
Cluster 0, wicp.net, 6.802950555355349, -1
Cluster 0, iarcar.cn, 6.853966844530038, 1
Cluster 0, douyu.com, 7.163982269167266, -1
Cluster 0, lbszd.com, 8.370086921562095, -1
Cluster 1, wsdvs.com, 0.9232895358251026, -1
Cluster 1, dnsv1.com, 1.6800937972937664, -1
Cluster 1, ixiguavideo.com, 2.172483361414808, -1
Cluster 2, diditaxi.com.cn, 0.8967363455053341, -1
Cluster 2, ungps.com, 0.911711257643254, 1
Cluster 2, qiniu.com, 0.9338187236176537, 1
Cluster 2, naver.com, 1.0748049677601812, 0
Cluster 2, icloud-content.com, 1.1212748738261165, -1
Cluster 2, samsungcloud.com, 1.8103111979767548, 0
Cluster 3, ixigua.com, 1.1148586546216575, -1
Cluster 3, miaopai.com, 1.3842948234086114, -1
Cluster 3, etoote.com, 1.4139997004890144, 1
Cluster 3, huya.com, 1.498097017564, -1
Cluster 4, 5iretail.com, 1.7951137902250256, -1
Cluster 4, zjoyvd.com, 2.5697394952089883, 1
Cluster 5, qijigps.com, 1.3112629531004594, -1
Cluster 5, ofo.so, 2.936049966227422, 1
Cluster 6, ykimg.com, 0.6865426202810321, -1
Cluster 6, ntalker.com, 0.7206741265512326, -1
Cluster 6, ludashi.com, 0.7257421822554522, -1
Cluster 6, sunmi.com, 0.729339429580756, 1
Cluster 6, zhimg.com, 0.729426614461334, -1
Cluster 6, xcar.com.cn, 0.7305674655542598, -1
Cluster 6, 3566ad.com, 0.73056746555426, -1
Cluster 6, 360kan.com, 0.7327007902725697, 0
Cluster 6, gtimg.com, 0.7338056235817108, 0
Cluster 6, mediatek.com, 0.73442866551759, 0
Cluster 6, 1234567.com.cn, 0.7445850659623177, -1
Cluster 6, 1sapp.com, 0.7466605257811996, -1
Cluster 6, dable.io, 0.7470418304120447, -1
Cluster 6, baiducontent.com, 0.7470418304120449, 0
Cluster 6, xcarimg.com, 0.7516700305325946, -1
Cluster 6, flyasiana.com, 0.7540108389102048, -1
Cluster 6, sfx.ms, 0.7555530871589605, -1
Cluster 6, mifile.cn, 0.7567031475850434, -1
Cluster 6, momocdn.com, 0.7581477546945855, -1
Cluster 6, 25pp.com, 0.7583495957145704, -1
Cluster 6, coloros.com, 0.7591732793919801, -1
Cluster 6, ulmon.com, 0.7594668175563511, -1
Cluster 6, uczzd.cn, 0.7599392036564184, -1
Cluster 6, aipai.com, 0.7624793311136956, -1
Cluster 6, letvimg.com, 0.7651826224373064, -1
Cluster 6, dpfile.com, 0.7655893609918746, -1
Cluster 6, kunlunhuf.com, 0.7692870373705858, -1
Cluster 6, qingting.fm, 0.7693028298904535, 0
Cluster 6, 360safe.com, 0.7717369321557495, -1
Cluster 6, cmcm.com, 0.7728385268113886, -1
Cluster 6, ifengimg.com, 0.7728616984049909, -1
Cluster 6, ucweb.com, 0.7732164862385407, 0
Cluster 6, qhres.com, 0.7751788319063261, -1
Cluster 6, qnssl.com, 0.7758679127829317, -1
Cluster 6, office.com, 0.7761129547589589, -1
Cluster 6, 58cdn.com.cn, 0.7762706743826205, -1
Cluster 6, gmw.cn, 0.7765616421295443, -1
Cluster 6, qhimgs3.com, 0.7772338710207085, -1
Cluster 6, zol-img.com.cn, 0.778472767442554, -1
Cluster 6, trendmicro.com, 0.7804923090946432, -1
Cluster 6, vpimg4.com, 0.7811847495959598, -1
Cluster 6, uncentury.com, 0.7817868202504062, -1
Cluster 6, kunlunle.com, 0.7845691081398691, -1
Cluster 6, go2yd.com, 0.7864231331664826, -1
Cluster 6, samsungapps.com, 0.7873185463053571, -1
Cluster 6, samsungfeed.com, 0.7883345842809153, -1
Cluster 6, jdcdn.com, 0.7883367738442588, -1
Cluster 6, kgimg.com, 0.7887236824830879, -1
Cluster 6, 99.com.cn, 0.789094001179097, -1
Cluster 6, wni.com, 0.791158929263666, -1
Cluster 6, navercdn.com, 0.7916352446987253, 0
Cluster 6, qhcdn.com, 0.7919179018066298, -1
Cluster 6, cnitcloud.com, 0.792161606519875, -1
Cluster 6, kunlunpi.com, 0.7927983702113994, -1
Cluster 6, ijinshan.com, 0.7939198576347314, -1
Cluster 6, dianhua.cn, 0.7944490068616066, -1
Cluster 6, dengyanyu.com, 0.7945374328157184, -1
Cluster 6, iboxpay.com, 0.7957162382407423, 1
Cluster 6, 160.com, 0.7961060041282384, -1
Cluster 6, gzlzfm.com, 0.7966780839995822, -1
Cluster 6, elemecdn.com, 0.7981890263713273, -1
Cluster 6, gionee.com, 0.7984492228688289, -1
Cluster 6, zuimeitianqi.com, 0.7991778002870678, -1
Cluster 6, skype.com, 0.7992453292634104, -1
Cluster 6, qyer.com, 0.7993066525389375, -1
Cluster 6, hellobanma.com, 0.7998668420881012, -1
Cluster 6, weibo.com, 0.8009562016392042, -1
Cluster 6, pconline.com.cn, 0.8010748814256553, -1
Cluster 6, 51taifu.com, 0.80145946610299, -1
Cluster 6, url.cn, 0.8016790816606294, 0
Cluster 6, corp3g.cn, 0.8020277394005804, -1
Cluster 6, tl88.net, 0.8030088995648068, -1
Cluster 6, unity3d.com, 0.8041372228553654, -1
Cluster 6, 71edge.com, 0.8046632240612063, -1
Cluster 6, txslicai.com, 0.8053982670395584, -1
Cluster 6, idqqimg.com, 0.8066859884320469, -1
Cluster 6, suning.com, 0.8072696039474321, -1
Cluster 6, meituan.net, 0.8072696039474323, 0
Cluster 6, yidianzixun.com, 0.8086198083300354, -1
Cluster 6, jinshuju.net, 0.8088860553434808, -1
Cluster 6, office365.com, 0.8092902742471516, -1
Cluster 6, imxingzhe.com, 0.8092979066425394, -1
Cluster 6, huanqiu.com, 0.8115924265390528, -1
Cluster 6, baozoukanshu.com, 0.8119833684302649, -1
Cluster 6, kaspersky.com, 0.8121416824175591, -1
Cluster 6, nshc.net, 0.8122396613664815, -1
Cluster 6, n0808.com, 0.8122563581680525, -1
Cluster 6, bcebos.com, 0.812709122824125, -1
Cluster 6, qufenqi.com, 0.812820040893247, -1
Cluster 6, ourdvs.com, 0.8133321029232121, -1
Cluster 6, msftncsi.com, 0.8134198672789708, -1
Cluster 6, weather.com.cn, 0.8137571504582825, -1
Cluster 6, daum.net, 0.8144915589695316, -1
Cluster 6, 4399.com, 0.8152934414417137, -1
Cluster 6, sto.cn, 0.8159720658845714, -1
Cluster 6, toastoven.net, 0.8160043981798548, -1
Cluster 6, aiyounet.cn, 0.8168976039955232, -1
Cluster 6, 11222.cn, 0.8170623384905147, -1
Cluster 6, gtimg.cn, 0.8170623384905147, 0
Cluster 6, hdslb.com, 0.8171109260785702, -1
Cluster 6, thsi.cn, 0.8174978540955715, -1
Cluster 6, baiduyundns.com, 0.8175414353127547, -1
Cluster 6, tingyun.com, 0.8175577200760251, -1
Cluster 6, snow.me, 0.8176710272087118, -1
Cluster 6, vungle.cn, 0.8179066793734906, -1
Cluster 6, haiwainet.cn, 0.8185904095112038, -1
Cluster 6, sczsie.com, 0.8189372096132358, -1
Cluster 6, 10086.cn, 0.8199238065084249, -1
Cluster 6, autohome.com.cn, 0.8205869816144922, -1
Cluster 6, naver.net, 0.8219889450948896, -1
Cluster 6, glpals.com, 0.8220179381155435, -1
Cluster 6, windowsupdate.com, 0.8224720482645784, 0
Cluster 6, myzaker.com, 0.823071441694889, -1
Cluster 6, weiyun.com, 0.8251375497024874, -1
Cluster 6, wps.cn, 0.8278149450278933, -1
Cluster 6, alikunlun.net, 0.8283870146574254, -1
Cluster 6, udesk.cn, 0.8290091143014259, -1
Cluster 6, ugdtimg.com, 0.8293763537154895, -1
Cluster 6, googlesyndication.com, 0.8295540769628891, -1
Cluster 6, wsglb0.com, 0.8301934632336879, -1
Cluster 6, qingcdn.com, 0.8320418203515392, -1
Cluster 6, izatcloud.net, 0.8324717201523022, 0
Cluster 6, xywy.com, 0.8328578328696075, -1
Cluster 6, kakaocdn.net, 0.8328904032112984, -1
Cluster 6, ireader.com, 0.8332123420665092, -1
Cluster 6, gccdn.net, 0.8353792287213402, -1
Cluster 6, 360buyimg.com, 0.8376373314569789, -1
Cluster 6, bilibili.com, 0.8385148634048815, -1
Cluster 6, uuuo.com, 0.8386442206729621, -1
Cluster 6, xmcdn.com, 0.8393684462590525, 0
Cluster 6, taboola.com, 0.839915708659934, -1
Cluster 6, youku.com, 0.8400761808331157, 0
Cluster 6, douguo.net, 0.8413371347681918, -1
Cluster 6, uc.cn, 0.8457361826798329, 0
Cluster 6, yjs-cdn.com, 0.8457595966973571, -1
Cluster 6, mgtv.com, 0.8490531012219952, 0
Cluster 6, woewr.cn, 0.849606746848032, -1
Cluster 6, yystatic.com, 0.8511120725098646, -1
Cluster 6, mafengwo.net, 0.8516894992025132, -1
Cluster 6, smtcdns.com, 0.8526961298192127, -1
Cluster 6, cibntv.net, 0.8526961298192127, -1
Cluster 6, jeppesen.com, 0.8526961298192127, -1
Cluster 6, sbixby.com, 0.8527903214449178, -1
Cluster 6, smucdn.com, 0.8530784820601355, -1
Cluster 6, china.cn, 0.8531505459094136, -1
Cluster 6, dfcfw.com, 0.8561635223439727, -1
Cluster 6, mipcdn.com, 0.8563350985125228, -1
Cluster 6, skybluead.com, 0.8570887072743799, -1
Cluster 6, lizhi.fm, 0.8573690896527305, 0
Cluster 6, cjyun.org, 0.8580859158798992, -1
Cluster 6, microsoft.com, 0.8588154209880117, -1
Cluster 6, netease.com, 0.8619415722253949, 0
Cluster 6, dwstatic.com, 0.8619415722253951, -1
Cluster 6, xiaomi.cn, 0.863444057841624, -1
Cluster 6, yximgs.com, 0.8645703449686485, 0
Cluster 6, nearme.com.cn, 0.8646557178173421, 0
Cluster 6, myapp.com, 0.8704827664878148, 0
Cluster 6, ztjystore.cn, 0.8711088856550523, -1
Cluster 6, didapinche.com, 0.8715159734450125, -1
Cluster 6, ccb.com, 0.8727093982617499, 1
Cluster 6, 4sqi.net, 0.8728642728076735, -1
Cluster 6, 126.net, 0.8741184015391991, 0
Cluster 6, cdngc.net, 0.8741199704297948, 0
Cluster 6, jomodns.com, 0.8747652938233619, -1
Cluster 6, zampdsp.com, 0.8761631416350001, -1
Cluster 6, kascend.com, 0.87878337155036, -1
Cluster 6, alikunlun.com, 0.8794835247616399, 0
Cluster 6, kwimgs.com, 0.8794835247616399, -1
Cluster 6, ksyuncdn.com, 0.8794835247616399, -1
Cluster 6, chinamobile.com, 0.883946837666905, -1
Cluster 6, ccgslb.com.cn, 0.8847897843578163, -1
Cluster 6, eastmoney.com, 0.8853376752026472, 0
Cluster 6, km.com, 0.8856487156937118, -1
Cluster 6, 120askimages.com, 0.8873513111882412, -1
Cluster 6, ahnlab.com, 0.8906824764658214, -1
Cluster 6, apple.com, 0.8951093719370936, 0
Cluster 6, c-ctrip.com, 0.8952993078981913, -1
Cluster 6, 500.com, 0.8956999680139204, -1
Cluster 6, akamaiedge.net, 0.8981641190699279, -1
Cluster 6, hoopchina.com.cn, 0.902721039370386, -1
Cluster 6, googleadservices.com, 0.9048062283895419, -1
Cluster 6, baidustatic.com, 0.9055896106430289, -1
Cluster 6, hitv.com, 0.905941022926281, -1
Cluster 6, wpscdn.cn, 0.9078648061661493, -1
Cluster 6, mi-img.com, 0.9112720873101212, -1
Cluster 6, ks-cdn.com, 0.91223695870725, -1
Cluster 6, 127.net, 0.9128214832604551, 0
Cluster 6, pstatp.com, 0.9129171716478679, 0
Cluster 6, igetget.com, 0.9131429022840084, -1
Cluster 6, vmallres.com, 0.9143755387349446, -1
Cluster 6, msstatic.com, 0.9166937715104317, -1
Cluster 6, kugou.com, 0.9173025768178789, 0
Cluster 6, oppomobile.com, 0.9190415906813101, 0
Cluster 6, okcashbag.com, 0.9211131251272938, -1
Cluster 6, qlogo.cn, 0.9218851993830739, 0
Cluster 6, 17u.cn, 0.9228656300833326, -1
Cluster 6, flxdns.com, 0.9276391338252763, -1
Cluster 6, carcdn.com, 0.9322716178944075, -1
Cluster 6, babytreeimg.com, 0.9364030659391116, -1
Cluster 6, feidee.com, 0.9396541899168334, -1
Cluster 6, nheos.com, 0.944854752428361, -1
Cluster 6, sm-tc.cn, 0.9456866595734542, -1
Cluster 6, sinaimg.cn, 0.9461151565813515, 0
Cluster 6, pptv.com, 0.9473673879057879, -1
Cluster 6, bdstatic.com, 0.9520970941917714, 0
Cluster 6, kingsoft.com, 0.953220248794499, -1
Cluster 6, qhimg.com, 0.9535678309158181, -1
Cluster 6, toutiao.com, 0.9553950306935345, 0
Cluster 6, duba.com, 0.9574634883832902, -1
Cluster 6, wifi8.com, 0.9577952102043744, -1
Cluster 6, lenovo.com.cn, 0.9595825530483413, -1
Cluster 6, gpsonextra.net, 0.9614301793759598, 0
Cluster 6, itc.cn, 0.9628982870095015, -1
Cluster 6, bytecdn.cn, 0.9693350281550721, -1
Cluster 6, 360kad.com, 0.9731441597348688, -1
Cluster 6, kuwo.cn, 0.9765118402621573, 0
Cluster 6, maiyaole.com, 0.9775289384542383, -1
Cluster 6, akamai.net, 0.9781919978567497, 0
Cluster 6, youni.im, 0.9811679955306, -1
Cluster 6, xiami.net, 0.9819477507362805, 0
Cluster 6, vivo.com.cn, 0.98497885851558, 0
Cluster 6, ourwebpic.com, 0.985799167720795, -1
Cluster 6, myqcloud.com, 0.9858221008808681, -1
Cluster 6, samsungiotcloud.cn, 0.9895561131252844, -1
Cluster 6, loveota.com, 0.9948778717293536, -1
Cluster 6, zhibo8.cc, 1.0060543635924923, -1
Cluster 6, dongtu.com, 1.008721103848883, -1
Cluster 6, didialift.com, 1.0088432802011127, -1
Cluster 6, huoshan.com, 1.0092360353967746, -1
Cluster 6, etouch.cn, 1.0123530996620818, -1
Cluster 6, amemv.com, 1.0125797576974627, -1
Cluster 6, here.com, 1.0161929172912072, -1
Cluster 6, duokan.com, 1.0224991046508247, -1
Cluster 6, qpic.cn, 1.0233059338628312, 0
Cluster 6, ljcdn.com, 1.0344267415118742, -1
Cluster 6, kt.com, 1.0362952096267397, -1
Cluster 6, dbankcdn.com, 1.0372070795442472, -1
Cluster 6, cmcc-cs.cn, 1.038043912969465, 1
Cluster 6, rayjump.com, 1.038628471047879, -1
Cluster 6, cloudfront.net, 1.0407768872042236, -1
Cluster 6, 2345.com, 1.0547961425165662, -1
Cluster 6, quanmin.tv, 1.0558704412888624, -1
Cluster 6, yangkeduo.com, 1.0669894825566524, 0
Cluster 6, xiaohongshu.com, 1.0680778444891605, -1
Cluster 6, muwuya.com, 1.079306956860519, -1
Cluster 6, hicloud.com, 1.0802521741054925, 0
Cluster 6, mzstatic.com, 1.0975775563338313, -1
Cluster 6, aaplimg.com, 1.0981664382376164, 0
Cluster 6, daumcdn.net, 1.10426216806782, -1
Cluster 6, xiami.com, 1.1072753775364823, -1
Cluster 6, hubpd.com, 1.111145428061025, -1
Cluster 6, qktoutiao.com, 1.1171575392573725, -1
Cluster 6, sinajs.cn, 1.1223144873881785, -1
Cluster 6, icloud.com, 1.1371466772554704, 0
Cluster 6, qiyipic.com, 1.1518568699996394, 0
Cluster 6, appsimg.com, 1.1521224637977059, -1
Cluster 6, xiaomi.com, 1.1763494657490066, 0
Cluster 6, iesdouyin.com, 1.179692370158283, 0
Cluster 6, gvt1.com, 1.1926721545962895, -1
Cluster 6, sina.cn, 1.1970901310908755, 0
Cluster 6, guahao.cn, 1.1971286901024882, -1
Cluster 6, wgewj.cn, 1.2116718087791938, -1
Cluster 6, alipayobjects.com, 1.2164112791393662, -1
Cluster 6, bdimg.com, 1.2243151375691885, 0
Cluster 6, meitudata.com, 1.2372427967001083, -1
Cluster 6, bookapi.cn, 1.258248172537392, -1
Cluster 6, fbcdn.net, 1.2589493382165435, -1
Cluster 6, panda.tv, 1.2600685377492744, -1
Cluster 6, 365yg.com, 1.2701401707464828, -1
Cluster 6, ceair.com, 1.2807862853646912, 1
Cluster 6, shangz99991.com, 1.3184682198133673, 1
Cluster 6, qq.com, 1.4286293896310134, 0
Cluster 6, 00cdn.com, 1.4328595726774638, -1
Cluster 6, pstatic.net, 1.4470164718232503, 0
Cluster 6, alicdn.com, 1.468672983194077, 0
Cluster 6, ourglb0.com, 1.4993195390211773, -1
Cluster 6, game-mode.net, 1.5127388972030538, -1
Cluster 6, amazonaws.com, 1.544951007684872, 0
Cluster 6, snssdk.com, 1.5801613042490155, 0
Cluster 6, bizport.cn, 1.702330278916667, -1
Cluster 6, bdydns.com, 1.7149154491421306, -1
Cluster 6, douyucdn.cn, 2.0016140014414896, 0
Cluster 6, ad-brix.com, 2.0240040604600176, -1
Cluster 6, zto.cn, 2.369250883969704, 1
Cluster 6, inke.cn, 2.973196456644666, -1
Cluster 6, zcdsp.com, 3.0832330426728074, 0